latitude,longitude,name
42.833681,-77.802343,Rhamnus_Cathartica
40.86423889,-73.87677778,Rhamnus_Cathartica
42.50437853,-76.30640827,Rhamnus_Cathartica
42.79888889,-73.67666667,Rhamnus_Cathartica
42.47976447,-76.45422564,Rhamnus_Cathartica
42.46258257,-76.49714361,Rhamnus_Cathartica
42.41098576,-76.89332503,Rhamnus_Cathartica
43.086341,-79.065479,Rhamnus_Cathartica
42.46078441,-76.50804182,Rhamnus_Cathartica
42.48037778,-76.45226285,Rhamnus_Cathartica
42.48033056,-76.46299444,Rhamnus_Cathartica
42.509695,-77.68624167,Rhamnus_Cathartica
42.72574615,-76.68443298,Rhamnus_Cathartica
40.86456658,-73.87527564,Rhamnus_Cathartica
40.86661667,-73.87415278,Rhamnus_Cathartica
43.67303168,-73.20869871,Rhamnus_Cathartica
42.6099563,-73.88457201,Rhamnus_Cathartica
44.59601117,-75.17501486,Rhamnus_Cathartica
40.85670494,-73.87728981,Rhamnus_Cathartica
40.85679865,-73.87736273,Rhamnus_Cathartica
44.77518005,-73.39097665,Rhamnus_Cathartica
42.61325563,-73.89749791,Rhamnus_Cathartica
42.9318602,-76.61208452,Rhamnus_Cathartica
42.43054837,-76.41399016,Rhamnus_Cathartica
42.41909626,-76.48017014,Rhamnus_Cathartica
43.27951485,-78.9594982,Rhamnus_Cathartica
42.45295039,-76.48870963,Rhamnus_Cathartica
41.24890252,-74.22753811,Rhamnus_Cathartica
43.240025,-77.5897,Rhamnus_Cathartica
42.66500556,-73.96771944,Rhamnus_Cathartica
42.6755721,-76.93989083,Rhamnus_Cathartica
42.7940026,-77.8219334,Rhamnus_Cathartica
42.51954432,-76.55650998,Rhamnus_Cathartica
42.51765072,-76.55810039,Rhamnus_Cathartica
42.516753,-76.558399,Rhamnus_Cathartica
43.01906667,-78.82963,Rhamnus_Cathartica
42.12511106,-77.94636098,Rhamnus_Cathartica
42.4577,-76.47714167,Rhamnus_Cathartica
42.70605134,-78.89690056,Rhamnus_Cathartica
42.45961167,-76.47795,Rhamnus_Cathartica
42.7195386,-73.69674906,Rhamnus_Cathartica
40.87262899,-73.92632586,Rhamnus_Cathartica
42.59036419,-78.03281612,Rhamnus_Cathartica
42.51830723,-76.55828373,Rhamnus_Cathartica
42.47968304,-76.45421181,Rhamnus_Cathartica
43.09271147,-77.55286843,Rhamnus_Cathartica
42.93170728,-73.89321035,Rhamnus_Cathartica
42.90906741,-73.99557911,Rhamnus_Cathartica
43.03398883,-76.14071667,Rhamnus_Cathartica
41.10989717,-73.84013333,Rhamnus_Cathartica
43.03408492,-76.1353239,Rhamnus_Cathartica
42.44951839,-76.46511834,Rhamnus_Cathartica
40.86447387,-73.87541285,Rhamnus_Cathartica
42.65538654,-74.01628733,Rhamnus_Cathartica
42.45434333,-76.45564333,Rhamnus_Cathartica
42.587755,-77.13214167,Rhamnus_Cathartica
43.05579004,-78.98872931,Rhamnus_Cathartica
43.59597333,-76.19876,Rhamnus_Cathartica
43.76386667,-76.20762667,Rhamnus_Cathartica
41.47171167,-74.34288,Rhamnus_Cathartica
43.01611667,-79.0013,Rhamnus_Cathartica
42.71535835,-74.09393191,Rhamnus_Cathartica
42.787875,-77.82370833,Rhamnus_Cathartica
42.78923333,-77.82431667,Rhamnus_Cathartica
40.80921537,-73.9636726,Rhamnus_Cathartica
40.6888511,-73.9657481,Rhamnus_Cathartica
40.86848688,-73.92917068,Rhamnus_Cathartica
40.86875876,-73.92901897,Rhamnus_Cathartica
40.86849488,-73.92934092,Rhamnus_Cathartica
40.81941821,-73.94773794,Rhamnus_Cathartica
42.64575333,-73.78205,Rhamnus_Cathartica
43.0102611,-78.17953223,Rhamnus_Cathartica
42.92909346,-75.77788176,Rhamnus_Cathartica
42.45990372,-76.46002197,Rhamnus_Cathartica
42.93597156,-78.90891988,Rhamnus_Cathartica
42.93602218,-78.90885894,Rhamnus_Cathartica
40.85420982,-73.87338091,Rhamnus_Cathartica
42.846779,-73.842616,Rhamnus_Cathartica
42.79888889,-73.67666667,Rhamnus_Cathartica
42.99162,-73.841516,Rhamnus_Cathartica
41.89071747,-74.83239041,Rhamnus_Cathartica
43.07893129,-77.65132645,Rhamnus_Cathartica
44.81303723,-73.37968421,Rhamnus_Cathartica
43.13112821,-75.27918734,Rhamnus_Cathartica
42.33930702,-73.62848399,Rhamnus_Cathartica
42.61284967,-74.01963536,Rhamnus_Cathartica
42.90409314,-73.80465894,Rhamnus_Cathartica
42.81877136,-73.90010834,Rhamnus_Cathartica
43.12914349,-77.72406658,Rhamnus_Cathartica
43.12894889,-77.7243078,Rhamnus_Cathartica
42.44296418,-76.49213843,Rhamnus_Cathartica
41.02677155,-73.84372711,Rhamnus_Cathartica
42.72449444,-78.68277778,Rhamnus_Cathartica
40.86034254,-73.88552316,Rhamnus_Cathartica
42.45532071,-76.60958346,Rhamnus_Cathartica
40.8587166,-73.92141634,Rhamnus_Cathartica
43.13213994,-77.9823724,Rhamnus_Cathartica
43.094825,-79.06155283,Rhamnus_Cathartica
41.53610992,-73.94999695,Rhamnus_Cathartica
42.75183527,-78.65547937,Rhamnus_Cathartica
43.13225084,-77.98231037,Rhamnus_Cathartica
40.84394262,-73.8379418,Rhamnus_Cathartica
42.2943233,-73.95554375,Rhamnus_Cathartica
42.39170185,-76.37398018,Rhamnus_Cathartica
42.88737367,-77.86867502,Rhamnus_Cathartica
41.38148,-74.30188,Rhamnus_Cathartica
42.52424648,-74.15085526,Rhamnus_Cathartica
42.445175,-76.47003,Rhamnus_Cathartica
43.03033883,-76.1378695,Rhamnus_Cathartica
43.0295195,-76.13790833,Rhamnus_Cathartica
42.48064338,-76.45136745,Rhamnus_Cathartica
42.93250418,-78.8711175,Rhamnus_Cathartica
42.92300797,-77.62187958,Rhamnus_Cathartica
42.41237593,-73.41640422,Rhamnus_Cathartica
42.2711792,-78.35582733,Rhamnus_Cathartica
42.37098002,-78.20425656,Rhamnus_Cathartica
43.08140967,-77.67351545,Rhamnus_Cathartica
42.98088652,-76.04223241,Rhamnus_Cathartica
43.0828965,-77.67252139,Rhamnus_Cathartica
43.07805887,-77.67093945,Rhamnus_Cathartica
42.995845,-76.09368883,Rhamnus_Cathartica
43.03263092,-77.06202698,Rhamnus_Cathartica
43.08625908,-77.66297872,Rhamnus_Cathartica
44.199075,-73.786705,Rhamnus_Cathartica
43.032279,-76.137611,Rhamnus_Cathartica
42.49420415,-76.48440638,Rhamnus_Cathartica
41.3601532,-74.28808594,Rhamnus_Cathartica
43.06369333,-76.283665,Rhamnus_Cathartica
